"","PFAM_IDs","Conserved_W"
"3577","PF07746","0"
"3578","PF07747","0"
"3579","PF07748","0"
"3580","PF07750","0"
"3581","PF07751","0"
"3582","PF07752","0"
"3583","PF07754","0"
"3584","PF07755","0"
"3585","PF07756","0"
"3586","PF07758","0"
"3587","PF07759","0"
"3588","PF07760","0"
"3589","PF07766","0"
"3590","PF07769","0"
"3591","PF07775","0"
"3592","PF07784","0"
"3593","PF07786","0"
"3594","PF07787","0"
"3595","PF07788","0"
"3596","PF07790","0"
"3597","PF07793","0"
"3598","PF07796","0"
"3599","PF07799","0"
"3600","PF07804","0"
"3601","PF07811","0"
"3602","PF07812","0"
"3603","PF07813","0"
"3604","PF07819","0"
"3605","PF07823","0"
"3606","PF07826","0"
"3607","PF07831","0"
"3608","PF07833","0"
"3609","PF07835","0"
"3610","PF07836","0"
"3611","PF07837","0"
"3612","PF07840","0"
"3613","PF07843","0"
"3614","PF07845","0"
"3615","PF07848","0"
"3616","PF07849","0"
"3617","PF07853","0"
"3618","PF07854","0"
"3619","PF07858","0"
"3620","PF07859","0"
"3621","PF07862","0"
"3622","PF07863","0"
"3623","PF07866","0"
"3624","PF07869","0"
"3625","PF07870","0"
"3626","PF07872","0"
"3627","PF07873","0"
"3628","PF07875","0"
"3629","PF07876","0"
"3630","PF07878","0"
"3631","PF07879","0"
"3632","PF07881","0"
"3633","PF07882","0"
"3634","PF07883","0"
"3635","PF07884","0"
"3636","PF07885","0"
"3637","PF07886","0"
"3638","PF07892","0"
"3639","PF07895","1"
"3640","PF07896","0"
"3641","PF07900","0"
"3642","PF07905","0"
"3643","PF07907","0"
"3644","PF07916","0"
"3645","PF07920","0"
"3646","PF07924","0"
"3647","PF07927","0"
"3648","PF07929","0"
"3649","PF07931","0"
"3650","PF07934","0"
"3651","PF07935","0"
"3652","PF07940","0"
"3653","PF07943","0"
"3654","PF07944","0"
"3655","PF07947","0"
"3656","PF07949","0"
"3657","PF07958","1"
"3658","PF07963","0"
"3659","PF07969","0"
"3660","PF07971","0"
"3661","PF07972","0"
"3662","PF07973","0"
"3663","PF07976","0"
"3664","PF07977","0"
"3665","PF07978","0"
"3666","PF07980","0"
"3667","PF07987","0"
"3668","PF07991","0"
"3669","PF07992","0"
"3670","PF07993","0"
"3671","PF07994","0"
"3672","PF07995","0"
"3673","PF07996","0"
"3674","PF07997","0"
"3675","PF07998","0"
"3676","PF08000","0"
"3677","PF08002","0"
"3678","PF08003","0"
"3679","PF08004","0"
"3680","PF08006","0"
"3681","PF08007","0"
"3682","PF08009","0"
"3683","PF08011","0"
"3684","PF08012","1"
"3685","PF08013","0"
"3686","PF08014","0"
"3687","PF08019","0"
"3688","PF08020","0"
"3689","PF08021","0"
"3690","PF08022","0"
"3691","PF08028","0"
"3692","PF08029","0"
"3693","PF08031","0"
"3694","PF08032","0"
"3695","PF08041","0"
"3696","PF08042","0"
"3697","PF08044","0"
"3698","PF08068","0"
"3699","PF08069","0"
"3700","PF08071","0"
"3701","PF08085","0"
"3702","PF08113","1"
"3703","PF08123","0"
"3704","PF08124","0"
"3705","PF08125","0"
"3706","PF08126","0"
"3707","PF08139","0"
"3708","PF08141","0"
"3709","PF08148","0"
"3710","PF08173","0"
"3711","PF08175","0"
"3712","PF08176","0"
"3713","PF08177","0"
"3714","PF08179","0"
"3715","PF08183","0"
"3716","PF08191","0"
"3717","PF08206","0"
"3718","PF08207","0"
"3719","PF08211","0"
"3720","PF08212","0"
"3721","PF08213","0"
"3722","PF08218","0"
"3723","PF08220","0"
"3724","PF08222","0"
"3725","PF08223","0"
"3726","PF08230","0"
"3727","PF08237","0"
"3728","PF08238","0"
"3729","PF08239","0"
"3730","PF08240","0"
"3731","PF08241","0"
"3732","PF08242","0"
"3733","PF08244","0"
"3734","PF08245","0"
"3735","PF08264","0"
"3736","PF08267","0"
"3737","PF08269","0"
"3738","PF08271","0"
"3739","PF08272","0"
"3740","PF08273","0"
"3741","PF08274","0"
"3742","PF08275","0"
"3743","PF08278","0"
"3744","PF08279","0"
"3745","PF08280","0"
"3746","PF08281","0"
"3747","PF08282","0"
"3748","PF08291","0"
"3749","PF08298","0"
"3750","PF08299","0"
"3751","PF08305","0"
"3752","PF08308","0"
"3753","PF08309","0"
"3754","PF08310","0"
"3755","PF08323","0"
"3756","PF08326","0"
"3757","PF08327","0"
"3758","PF08328","0"
"3759","PF08329","0"
"3760","PF08331","0"
"3761","PF08332","0"
"3762","PF08334","0"
"3763","PF08335","0"
"3764","PF08338","0"
"3765","PF08340","0"
"3766","PF08341","0"
"3767","PF08343","0"
"3768","PF08345","0"
"3769","PF08346","0"
"3770","PF08348","0"
"3771","PF08349","0"
"3772","PF08350","0"
"3773","PF08351","0"
"3774","PF08352","0"
"3775","PF08353","0"
"3776","PF08354","2"
"3777","PF08357","0"
"3778","PF08359","0"
"3779","PF08360","0"
"3780","PF08361","0"
"3781","PF08362","0"
"3782","PF08364","0"
"3783","PF08367","0"
"3784","PF08369","1"
"3785","PF08376","0"
"3786","PF08378","0"
"3787","PF08379","0"
"3788","PF08386","0"
"3789","PF08388","0"
"3790","PF08394","0"
"3791","PF08401","0"
"3792","PF08402","0"
"3793","PF08406","0"
"3794","PF08410","0"
"3795","PF08411","0"
"3796","PF08417","0"
"3797","PF08421","0"
"3798","PF08423","0"
"3799","PF08428","0"
"3800","PF08436","0"
"3801","PF08438","0"
"3802","PF08439","0"
"3803","PF08442","0"
"3804","PF08443","0"
"3805","PF08445","0"
"3806","PF08446","0"
"3807","PF08447","0"
"3808","PF08448","0"
"3809","PF08450","0"
"3810","PF08453","0"
"3811","PF08455","0"
"3812","PF08459","0"
"3813","PF08460","0"
"3814","PF08461","0"
"3815","PF08463","0"
"3816","PF08468","0"
"3817","PF08471","0"
"3818","PF08477","0"
"3819","PF08478","0"
"3820","PF08479","0"
"3821","PF08480","0"
"3822","PF08481","0"
"3823","PF08482","0"
"3824","PF08484","0"
"3825","PF08485","0"
"3826","PF08486","0"
"3827","PF08487","0"
"3828","PF08489","0"
"3829","PF08494","0"
"3830","PF08495","0"
"3831","PF08496","0"
"3832","PF08497","0"
"3833","PF08501","0"
"3834","PF08502","0"
"3835","PF08503","0"
"3836","PF08511","0"
"3837","PF08521","0"
"3838","PF08522","0"
"3839","PF08525","0"
"3840","PF08529","0"
"3841","PF08530","0"
"3842","PF08531","0"
"3843","PF08532","0"
"3844","PF08533","0"
"3845","PF08534","0"
"3846","PF08535","0"
"3847","PF08538","0"
"3848","PF08540","0"
"3849","PF08541","0"
"3850","PF08542","0"
"3851","PF08543","0"
"3852","PF08544","0"
"3853","PF08545","0"
"3854","PF08546","0"
"3855","PF08547","0"
"3856","PF08548","0"
"3857","PF08570","0"
"3858","PF08592","0"
"3859","PF08608","0"
"3860","PF08617","0"
"3861","PF08645","0"
"3862","PF08646","0"
"3863","PF08659","0"
"3864","PF08660","0"
"3865","PF08662","0"
"3866","PF08663","0"
"3867","PF08664","0"
"3868","PF08665","0"
"3869","PF08666","0"
"3870","PF08667","0"
"3871","PF08668","0"
"3872","PF08669","0"
"3873","PF08670","0"
"3874","PF08671","1"
"3875","PF08673","0"
"3876","PF08676","0"
"3877","PF08678","1"
"3878","PF08679","0"
"3879","PF08680","0"
"3880","PF08681","0"
"3881","PF08695","0"
"3882","PF08696","0"
"3883","PF08704","0"
"3884","PF08706","0"
"3885","PF08707","0"
"3886","PF08708","0"
"3887","PF08712","0"
"3888","PF08713","0"
"3889","PF08714","0"
"3890","PF08719","0"
"3891","PF08721","0"
"3892","PF08722","0"
"3893","PF08734","0"
"3894","PF08735","0"
"3895","PF08741","1"
"3896","PF08745","0"
"3897","PF08747","0"
"3898","PF08750","0"
"3899","PF08751","0"
"3900","PF08753","0"
"3901","PF08755","0"
"3902","PF08756","1"
"3903","PF08757","0"
"3904","PF08760","0"
"3905","PF08761","0"
"3906","PF08765","0"
"3907","PF08768","0"
"3908","PF08769","0"
"3909","PF08770","0"
"3910","PF08774","0"
"3911","PF08780","0"
"3912","PF08786","0"
"3913","PF08787","0"
"3914","PF08795","0"
"3915","PF08796","0"
"3916","PF08797","0"
"3917","PF08798","0"
"3918","PF08800","0"
"3919","PF08803","0"
"3920","PF08805","0"
"3921","PF08807","0"
"3922","PF08808","0"
"3923","PF08809","0"
"3924","PF08810","0"
"3925","PF08811","0"
"3926","PF08812","0"
"3927","PF08814","0"
"3928","PF08817","0"
"3929","PF08818","0"
"3930","PF08819","0"
"3931","PF08821","0"
"3932","PF08823","0"
"3933","PF08827","0"
"3934","PF08830","0"
"3935","PF08837","0"
"3936","PF08838","0"
"3937","PF08840","0"
"3938","PF08841","0"
"3939","PF08842","0"
"3940","PF08843","0"
"3941","PF08844","1"
"3942","PF08845","0"
"3943","PF08846","0"
"3944","PF08847","0"
"3945","PF08848","2"
"3946","PF08849","0"
"3947","PF08850","0"
"3948","PF08852","0"
"3949","PF08853","3"
"3950","PF08855","0"
"3951","PF08856","0"
"3952","PF08857","0"
"3953","PF08858","0"
"3954","PF08859","0"
"3955","PF08860","0"
"3956","PF08861","0"
"3957","PF08863","0"
"3958","PF08864","0"
"3959","PF08865","0"
"3960","PF08866","0"
"3961","PF08867","0"
"3962","PF08868","0"
"3963","PF08869","0"
"3964","PF08870","0"
"3965","PF08872","0"
"3966","PF08874","0"
"3967","PF08876","0"
"3968","PF08877","0"
"3969","PF08878","0"
"3970","PF08882","0"
"3971","PF08883","0"
"3972","PF08885","0"
"3973","PF08886","0"
"3974","PF08887","0"
"3975","PF08888","0"
"3976","PF08889","0"
"3977","PF08890","0"
"3978","PF08891","0"
"3979","PF08892","0"
"3980","PF08894","0"
"3981","PF08895","0"
"3982","PF08897","0"
"3983","PF08899","0"
"3984","PF08900","0"
"3985","PF08901","0"
"3986","PF08902","0"
"3987","PF08903","0"
"3988","PF08904","0"
"3989","PF08905","0"
"3990","PF08906","0"
"3991","PF08907","0"
"3992","PF08908","0"
"3993","PF08909","0"
"3994","PF08915","0"
"3995","PF08921","0"
"3996","PF08922","0"
"3997","PF08924","0"
"3998","PF08928","0"
"3999","PF08929","0"
"4000","PF08937","0"
"4001","PF08940","0"
"4002","PF08950","0"
"4003","PF08951","0"
"4004","PF08955","0"
"4005","PF08958","0"
"4006","PF08962","0"
"4007","PF08963","0"
"4008","PF08967","0"
"4009","PF08968","0"
"4010","PF08970","0"
"4011","PF08972","0"
"4012","PF08973","0"
"4013","PF08974","0"
"4014","PF08975","0"
"4015","PF08977","0"
"4016","PF08979","0"
"4017","PF08980","0"
"4018","PF08982","1"
"4019","PF08984","0"
"4020","PF08989","0"
"4021","PF08990","0"
"4022","PF09001","0"
"4023","PF09002","0"
"4024","PF09012","0"
"4025","PF09019","1"
"4026","PF09021","0"
"4027","PF09035","0"
"4028","PF09037","0"
"4029","PF09039","0"
"4030","PF09043","0"
"4031","PF09055","0"
"4032","PF09056","0"
"4033","PF09078","0"
"4034","PF09079","0"
"4035","PF09082","0"
"4036","PF09084","0"
"4037","PF09086","0"
"4038","PF09087","0"
"4039","PF09092","1"
"4040","PF09093","0"
"4041","PF09094","1"
"4042","PF09095","0"
"4043","PF09098","0"
"4044","PF09099","0"
"4045","PF09106","0"
"4046","PF09107","0"
"4047","PF09112","0"
"4048","PF09113","0"
"4049","PF09115","0"
"4050","PF09118","0"
"4051","PF09123","0"
"4052","PF09127","0"
"4053","PF09130","0"
"4054","PF09134","0"
"4055","PF09136","0"
"4056","PF09137","0"
"4057","PF09140","0"
"4058","PF09142","0"
"4059","PF09148","0"
"4060","PF09150","0"
"4061","PF09154","0"
"4062","PF09157","0"
"4063","PF09163","0"
"4064","PF09167","0"
"4065","PF09168","0"
"4066","PF09171","1"
"4067","PF09173","0"
"4068","PF09176","0"
"4069","PF09179","0"
"4070","PF09180","0"
"4071","PF09182","0"
"4072","PF09183","0"
"4073","PF09186","0"
"4074","PF09190","0"
"4075","PF09195","0"
"4076","PF09202","0"
"4077","PF09203","0"
"4078","PF09204","0"
"4079","PF09206","0"
"4080","PF09209","0"
"4081","PF09210","0"
"4082","PF09223","0"
"4083","PF09224","0"
"4084","PF09234","0"
"4085","PF09239","0"
"4086","PF09242","0"
"4087","PF09243","0"
"4088","PF09249","0"
"4089","PF09250","0"
"4090","PF09261","0"
"4091","PF09265","0"
"4092","PF09269","0"
"4093","PF09274","0"
"4094","PF09278","0"
"4095","PF09285","0"
"4096","PF09286","0"
"4097","PF09290","0"
"4098","PF09295","0"
"4099","PF09296","0"
"4100","PF09297","0"
"4101","PF09298","0"
"4102","PF09299","0"
"4103","PF09312","0"
"4104","PF09313","0"
"4105","PF09314","0"
"4106","PF09317","0"
"4107","PF09321","0"
"4108","PF09323","0"
"4109","PF09326","0"
"4110","PF09327","0"
"4111","PF09330","0"
"4112","PF09334","0"
"4113","PF09335","0"
"4114","PF09336","0"
"4115","PF09338","0"
"4116","PF09339","0"
"4117","PF09341","0"
"4118","PF09343","0"
"4119","PF09344","0"
"4120","PF09345","1"
"4121","PF09346","0"
"4122","PF09347","0"
"4123","PF09348","0"
"4124","PF09349","0"
"4125","PF09350","0"
"4126","PF09351","0"
"4127","PF09353","1"
"4128","PF09356","0"
"4129","PF09357","0"
"4130","PF09359","0"
"4131","PF09360","0"
"4132","PF09361","0"
"4133","PF09362","0"
"4134","PF09363","0"
"4135","PF09364","0"
"4136","PF09365","0"
"4137","PF09366","0"
"4138","PF09367","0"
"4139","PF09369","0"
"4140","PF09370","0"
"4141","PF09371","0"
"4142","PF09373","0"
"4143","PF09374","0"
"4144","PF09375","0"
"4145","PF09376","0"
"4146","PF09377","0"
"4147","PF09378","0"
"4148","PF09382","0"
"4149","PF09383","0"
"4150","PF09386","0"
"4151","PF09388","0"
"4152","PF09391","0"
"4153","PF09392","0"
"4154","PF09393","0"
"4155","PF09394","0"
"4156","PF09397","0"
"4157","PF09406","0"
"4158","PF09407","0"
"4159","PF09411","0"
"4160","PF09413","0"
"4161","PF09414","0"
"4162","PF09419","0"
"4163","PF09423","0"
"4164","PF09424","0"
"4165","PF09438","0"
"4166","PF09445","0"
"4167","PF09449","0"
"4168","PF09450","0"
"4169","PF09455","0"
"4170","PF09458","0"
"4171","PF09459","0"
"4172","PF09471","0"
"4173","PF09472","0"
"4174","PF09476","0"
"4175","PF09479","0"
"4176","PF09481","0"
"4177","PF09484","0"
"4178","PF09485","0"
"4179","PF09488","0"
"4180","PF09489","0"
"4181","PF09490","0"
"4182","PF09491","0"
"4183","PF09492","0"
"4184","PF09493","0"
"4185","PF09498","0"
"4186","PF09500","0"
"4187","PF09501","0"
"4188","PF09505","0"
"4189","PF09508","2"
"4190","PF09509","0"
"4191","PF09511","0"
"4192","PF09512","0"
"4193","PF09515","0"
"4194","PF09517","0"
"4195","PF09520","0"
"4196","PF09523","0"
"4197","PF09524","1"
"4198","PF09526","0"
"4199","PF09527","0"
"4200","PF09533","2"
"4201","PF09534","0"
"4202","PF09535","0"
"4203","PF09536","0"
"4204","PF09537","0"
"4205","PF09538","0"
"4206","PF09539","0"
"4207","PF09544","0"
"4208","PF09546","0"
"4209","PF09547","0"
"4210","PF09548","0"
"4211","PF09550","1"
"4212","PF09551","0"
"4213","PF09557","0"
"4214","PF09559","0"
"4215","PF09560","0"
"4216","PF09565","0"
"4217","PF09568","0"
"4218","PF09577","0"
"4219","PF09578","0"
"4220","PF09579","0"
"4221","PF09580","0"
"4222","PF09581","0"
"4223","PF09582","0"
"4224","PF09585","0"
"4225","PF09586","0"
"4226","PF09587","0"
"4227","PF09588","0"
"4228","PF09594","0"
"4229","PF09600","0"
"4230","PF09601","0"
"4231","PF09603","0"
"4232","PF09604","0"
"4233","PF09605","0"
"4234","PF09608","0"
"4235","PF09611","0"
"4236","PF09614","0"
"4237","PF09615","1"
"4238","PF09617","0"
"4239","PF09618","0"
"4240","PF09619","0"
"4241","PF09620","0"
"4242","PF09622","0"
"4243","PF09623","0"
"4244","PF09626","1"
"4245","PF09630","0"
"4246","PF09633","0"
"4247","PF09640","0"
"4248","PF09643","0"
"4249","PF09648","0"
"4250","PF09650","0"
"4251","PF09651","0"
"4252","PF09654","4"
"4253","PF09655","1"
"4254","PF09656","0"
"4255","PF09660","0"
"4256","PF09661","0"
"4257","PF09663","0"
"4258","PF09664","0"
"4259","PF09669","0"
"4260","PF09670","0"
"4261","PF09671","0"
"4262","PF09673","0"
"4263","PF09674","0"
"4264","PF09676","0"
"4265","PF09677","0"
"4266","PF09678","0"
"4267","PF09680","0"
"4268","PF09681","0"
"4269","PF09682","0"
"4270","PF09683","0"
"4271","PF09684","0"
"4272","PF09685","0"
"4273","PF09686","0"
"4274","PF09693","0"
"4275","PF09694","0"
"4276","PF09695","0"
"4277","PF09697","0"
"4278","PF09698","0"
"4279","PF09699","0"
"4280","PF09700","0"
"4281","PF09701","0"
"4282","PF09704","0"
"4283","PF09706","0"
"4284","PF09707","0"
"4285","PF09709","0"
"4286","PF09712","0"
"4287","PF09718","0"
"4288","PF09719","0"
"4289","PF09720","0"
"4290","PF09721","0"
"4291","PF09722","0"
"4292","PF09723","0"
"4293","PF09731","0"
"4294","PF09754","0"
"4295","PF09791","0"
"4296","PF09818","0"
"4297","PF09819","0"
"4298","PF09820","0"
"4299","PF09821","0"
"4300","PF09822","0"
"4301","PF09823","0"
"4302","PF09824","1"
"4303","PF09825","0"
"4304","PF09826","0"
"4305","PF09827","0"
"4306","PF09828","0"
"4307","PF09829","0"
"4308","PF09830","0"
"4309","PF09831","0"
"4310","PF09832","0"
"4311","PF09834","0"
"4312","PF09835","0"
"4313","PF09836","0"
"4314","PF09837","0"
"4315","PF09838","0"
"4316","PF09839","0"
"4317","PF09840","0"
"4318","PF09842","0"
"4319","PF09843","0"
"4320","PF09844","0"
"4321","PF09845","0"
"4322","PF09846","0"
"4323","PF09847","0"
"4324","PF09848","0"
"4325","PF09849","0"
"4326","PF09850","0"
"4327","PF09851","0"
"4328","PF09852","0"
"4329","PF09853","0"
"4330","PF09855","0"
"4331","PF09856","0"
"4332","PF09857","0"
"4333","PF09858","0"
"4334","PF09859","0"
"4335","PF09860","0"
"4336","PF09861","0"
"4337","PF09862","0"
"4338","PF09863","0"
"4339","PF09864","0"
"4340","PF09865","0"
"4341","PF09866","1"
"4342","PF09867","0"
"4343","PF09868","0"
"4344","PF09869","1"
"4345","PF09870","0"
"4346","PF09871","0"
"4347","PF09872","0"
"4348","PF09874","0"
"4349","PF09875","0"
"4350","PF09876","0"
"4351","PF09882","0"
"4352","PF09883","0"
"4353","PF09884","0"
"4354","PF09885","0"
"4355","PF09886","0"
"4356","PF09887","0"
"4357","PF09888","0"
"4358","PF09889","0"
"4359","PF09890","0"
"4360","PF09891","0"
"4361","PF09892","0"
"4362","PF09894","0"
"4363","PF09895","0"
"4364","PF09897","0"
"4365","PF09898","0"
"4366","PF09899","0"
"4367","PF09900","0"
"4368","PF09902","0"
"4369","PF09903","0"
"4370","PF09904","0"
"4371","PF09905","1"
"4372","PF09906","0"
"4373","PF09907","0"
"4374","PF09910","0"
"4375","PF09911","0"
"4376","PF09912","0"
"4377","PF09913","0"
"4378","PF09916","0"
"4379","PF09917","0"
"4380","PF09918","0"
"4381","PF09919","0"
"4382","PF09920","0"
"4383","PF09921","0"
"4384","PF09922","0"
"4385","PF09923","0"
"4386","PF09924","0"
"4387","PF09925","0"
"4388","PF09926","0"
"4389","PF09928","0"
"4390","PF09929","0"
"4391","PF09930","0"
"4392","PF09931","0"
"4393","PF09932","0"
"4394","PF09933","1"
"4395","PF09935","1"
"4396","PF09936","0"
"4397","PF09937","0"
"4398","PF09938","0"
"4399","PF09939","0"
"4400","PF09940","2"
"4401","PF09941","0"
"4402","PF09943","0"
"4403","PF09945","0"
"4404","PF09946","0"
"4405","PF09947","0"
"4406","PF09948","0"
"4407","PF09949","0"
"4408","PF09950","0"
"4409","PF09951","0"
"4410","PF09952","0"
"4411","PF09953","0"
"4412","PF09954","0"
"4413","PF09955","0"
"4414","PF09956","0"
"4415","PF09957","0"
"4416","PF09958","0"
"4417","PF09959","1"
"4418","PF09960","0"
"4419","PF09962","0"
"4420","PF09963","0"
"4421","PF09964","0"
"4422","PF09965","0"
"4423","PF09966","0"
"4424","PF09967","0"
"4425","PF09968","0"
"4426","PF09969","0"
"4427","PF09970","0"
"4428","PF09971","0"
"4429","PF09972","0"
"4430","PF09973","0"
"4431","PF09974","0"
"4432","PF09976","0"
"4433","PF09977","0"
"4434","PF09979","0"
"4435","PF09980","0"
"4436","PF09981","0"
"4437","PF09982","0"
"4438","PF09983","0"
"4439","PF09984","0"
"4440","PF09985","0"
"4441","PF09986","0"
"4442","PF09987","0"
"4443","PF09988","0"
"4444","PF09989","0"
"4445","PF09990","0"
"4446","PF09991","0"
"4447","PF09992","0"
"4448","PF09994","0"
"4449","PF09995","0"
"4450","PF09996","0"
"4451","PF09997","0"
"4452","PF09998","0"
"4453","PF09999","0"
"4454","PF10000","0"
"4455","PF10002","0"
"4456","PF10003","0"
"4457","PF10005","0"
"4458","PF10006","0"
"4459","PF10007","0"
"4460","PF10009","0"
"4461","PF10011","0"
"4462","PF10012","0"
"4463","PF10013","0"
"4464","PF10014","0"
"4465","PF10015","0"
"4466","PF10016","0"
"4467","PF10017","0"
"4468","PF10020","0"
"4469","PF10021","0"
"4470","PF10022","0"
"4471","PF10023","0"
"4472","PF10025","0"
"4473","PF10026","0"
"4474","PF10027","0"
"4475","PF10028","0"
"4476","PF10029","0"
"4477","PF10030","1"
"4478","PF10031","0"
"4479","PF10035","0"
"4480","PF10038","0"
"4481","PF10040","0"
"4482","PF10041","0"
"4483","PF10042","0"
"4484","PF10043","0"
"4485","PF10047","0"
"4486","PF10048","0"
"4487","PF10049","0"
"4488","PF10050","0"
"4489","PF10051","1"
"4490","PF10052","0"
"4491","PF10054","0"
"4492","PF10055","0"
"4493","PF10056","0"
"4494","PF10057","0"
"4495","PF10060","0"
"4496","PF10061","0"
"4497","PF10063","0"
"4498","PF10065","0"
"4499","PF10066","0"
"4500","PF10067","0"
"4501","PF10069","0"
"4502","PF10070","0"
"4503","PF10071","0"
"4504","PF10073","0"
"4505","PF10074","0"
"4506","PF10076","0"
"4507","PF10077","0"
"4508","PF10078","0"
"4509","PF10079","0"
"4510","PF10080","0"
"4511","PF10081","0"
"4512","PF10082","0"
"4513","PF10084","0"
"4514","PF10086","0"
"4515","PF10087","0"
"4516","PF10088","0"
"4517","PF10090","0"
"4518","PF10091","0"
"4519","PF10092","0"
"4520","PF10093","0"
"4521","PF10094","0"
"4522","PF10095","0"
"4523","PF10096","0"
"4524","PF10097","0"
"4525","PF10098","0"
"4526","PF10099","0"
"4527","PF10101","0"
"4528","PF10102","0"
"4529","PF10103","0"
"4530","PF10105","0"
"4531","PF10106","0"
"4532","PF10107","0"
"4533","PF10108","0"
"4534","PF10109","0"
"4535","PF10110","0"
"4536","PF10111","0"
"4537","PF10112","0"
"4538","PF10114","0"
"4539","PF10115","0"
"4540","PF10116","0"
"4541","PF10117","0"
"4542","PF10118","0"
"4543","PF10119","0"
"4544","PF10120","0"
"4545","PF10122","0"
"4546","PF10123","0"
"4547","PF10124","0"
"4548","PF10127","0"
"4549","PF10128","0"
"4550","PF10129","0"
"4551","PF10130","0"
"4552","PF10133","0"
"4553","PF10134","0"
"4554","PF10135","0"
"4555","PF10136","0"
"4556","PF10137","0"
"4557","PF10138","0"
"4558","PF10139","0"
"4559","PF10140","0"
"4560","PF10141","0"
"4561","PF10142","0"
"4562","PF10143","0"
"4563","PF10144","0"
"4564","PF10145","0"
"4565","PF10150","0"
"4566","PF10162","0"
"4567","PF10184","0"
"4568","PF10216","2"
"4569","PF10262","0"
"4570","PF10263","0"
"4571","PF10276","0"
"4572","PF10282","0"
"4573","PF10294","0"
"4574","PF10298","0"
"4575","PF10335","0"
"4576","PF10368","0"
"4577","PF10369","0"
"4578","PF10370","0"
"4579","PF10371","0"
"4580","PF10385","0"
"4581","PF10387","0"
"4582","PF10388","0"
"4583","PF10396","0"
"4584","PF10397","0"
"4585","PF10399","0"
"4586","PF10400","0"
"4587","PF10410","0"
"4588","PF10411","0"
"4589","PF10412","0"
"4590","PF10414","0"
"4591","PF10415","0"
"4592","PF10417","1"
"4593","PF10418","0"
"4594","PF10423","0"
"4595","PF10431","0"
"4596","PF10432","0"
"4597","PF10435","0"
"4598","PF10437","0"
"4599","PF10438","0"
"4600","PF10442","0"
"4601","PF10447","0"
"4602","PF10458","0"
"4603","PF10459","0"
"4604","PF10462","0"
"4605","PF10502","0"
"4606","PF10503","0"
"4607","PF10504","0"
"4608","PF10509","0"
"4609","PF10517","0"
"4610","PF10518","0"
"4611","PF10531","0"
"4612","PF10543","0"
"4613","PF10544","0"
"4614","PF10546","0"
"4615","PF10547","0"
"4616","PF10551","0"
"4617","PF10552","0"
"4618","PF10555","0"
"4619","PF10559","0"
"4620","PF10563","0"
"4621","PF10566","0"
"4622","PF10571","0"
"4623","PF10576","0"
"4624","PF10584","0"
"4625","PF10588","0"
"4626","PF10589","0"
"4627","PF10590","0"
"4628","PF10592","0"
"4629","PF10593","0"
"4630","PF10604","0"
"4631","PF10605","0"
"4632","PF10609","0"
"4633","PF10611","2"
"4634","PF10612","0"
"4635","PF10614","0"
"4636","PF10615","0"
"4637","PF10617","1"
"4638","PF10618","0"
"4639","PF10620","0"
"4640","PF10621","0"
"4641","PF10626","0"
"4642","PF10627","0"
"4643","PF10628","0"
"4644","PF10633","0"
"4645","PF10634","0"
"4646","PF10635","0"
"4647","PF10636","0"
"4648","PF10646","0"
"4649","PF10647","0"
"4650","PF10648","0"
"4651","PF10649","0"
"4652","PF10651","0"
"4653","PF10652","1"
"4654","PF10658","0"
"4655","PF10662","0"
"4656","PF10664","1"
"4657","PF10668","0"
"4658","PF10670","0"
"4659","PF10671","0"
"4660","PF10672","0"
"4661","PF10673","0"
"4662","PF10674","0"
"4663","PF10675","0"
"4664","PF10676","0"
"4665","PF10677","0"
"4666","PF10678","0"
"4667","PF10679","0"
"4668","PF10685","0"
"4669","PF10686","0"
"4670","PF10688","0"
"4671","PF10689","0"
"4672","PF10691","1"
"4673","PF10693","2"
"4674","PF10694","0"
"4675","PF10696","0"
"4676","PF10698","0"
"4677","PF10702","0"
"4678","PF10703","0"
"4679","PF10704","0"
"4680","PF10706","0"
"4681","PF10707","0"
"4682","PF10708","1"
"4683","PF10710","0"
"4684","PF10711","0"
"4685","PF10716","0"
"4686","PF10718","1"
"4687","PF10719","0"
"4688","PF10720","0"
"4689","PF10722","0"
"4690","PF10724","1"
"4691","PF10726","0"
"4692","PF10727","0"
"4693","PF10728","0"
"4694","PF10730","0"
"4695","PF10732","0"
"4696","PF10734","0"
"4697","PF10737","0"
"4698","PF10738","0"
"4699","PF10739","0"
"4700","PF10740","0"
"4701","PF10741","0"
"4702","PF10742","1"
"4703","PF10745","0"
"4704","PF10747","0"
"4705","PF10750","0"
"4706","PF10754","0"
"4707","PF10755","0"
"4708","PF10756","0"
"4709","PF10758","0"
"4710","PF10759","1"
"4711","PF10763","0"
"4712","PF10764","0"
"4713","PF10768","0"
"4714","PF10771","0"
"4715","PF10776","0"
"4716","PF10779","0"
"4717","PF10782","0"
"4718","PF10783","0"
"4719","PF10797","0"
"4720","PF10801","0"
"4721","PF10803","0"
"4722","PF10805","0"
"4723","PF10816","1"
"4724","PF10821","2"
"4725","PF10823","0"
"4726","PF10824","0"
"4727","PF10825","0"
"4728","PF10826","0"
"4729","PF10842","0"
"4730","PF10844","0"
"4731","PF10850","0"
"4732","PF10851","0"
"4733","PF10861","0"
"4734","PF10864","0"
"4735","PF10865","0"
"4736","PF10869","1"
"4737","PF10881","0"
"4738","PF10882","0"
"4739","PF10884","0"
"4740","PF10901","1"
"4741","PF10908","0"
